date,log_return_pct
2012-12-27,0.2987539288
2012-12-28,-1.403390217
2012-12-31,1.936251158
2013-01-02,4.303743057
2013-01-03,-1.681215138
2013-01-04,-1.071291663
2013-01-07,-0.1745734306
2013-01-08,-1.940695143
2013-01-09,-0.1158645406
2013-01-10,-0.3305049904
2013-01-11,-1.864908539
2013-01-14,1.056387762
2013-01-15,1.907457381
2013-01-16,0.5867707039
2013-01-17,0.8192278529
2013-01-18,0.4049381799
2013-01-22,1.923756958
2013-01-23,2.275698712
2013-01-24,2.712866739
2013-01-25,-0.02839007989
2013-01-28,2.799846929
2013-01-29,-0.2092670497
2013-01-30,-1.140870602
2013-01-31,-0.02399040395
2013-02-01,2.081594749
2013-02-04,-1.471630133
2013-02-05,1.028083393
2013-02-06,2.689700886
2013-02-07,0.789583184
2013-02-08,-0.6097579868
2013-02-11,-2.11314915
2013-02-12,-1.387791817
2013-02-13,1.465846694
2013-02-14,-0.3908850695
2013-02-15,-3.34519305
2013-02-19,5.874330176
2013-02-20,-1.904452316
2013-02-21,-9.177461655
2013-02-22,2.66469158
2013-02-25,-4.908098866
2013-02-26,0.1438755071
2013-02-27,1.928737545
2013-02-28,-0.7722046094
2013-03-01,-0.5181358742
2013-03-04,2.64859566
2013-03-05,2.961610344
2013-03-06,2.800828763
2013-03-07,1.422555305
2013-03-08,0.6258087464
2013-03-11,1.624354081
2013-03-12,0.04985905333
2013-03-13,-0.3572324079
2013-03-14,-5.619233402
2013-03-15,-4.325538116
2013-03-18,-0.4003412502
2013-03-19,-0.1964972866
2013-03-20,2.449757174
2013-03-21,0.166757032
2013-03-22,1.677032282
2013-03-25,2.455972773
2013-03-26,0.8754532634
2013-03-27,0.7892700799
2013-03-28,-0.710062155
2013-04-01,14.79216146
2013-04-02,0.9278364522
2013-04-03,-7.587908269
2013-04-04,2.191146554
2013-04-05,-1.536360657
2013-04-08,1.106975805
2013-04-09,-3.232376441
2013-04-10,3.304068741
2013-04-11,4.048510473
2013-04-12,0.3675275059
2013-04-15,-1.033885902
2013-04-16,5.151324456
2013-04-17,-0.3064606224
2013-04-18,3.288563427
2013-04-19,1.816505644
2013-04-22,4.815229234
2013-04-23,1.621569022
2013-04-24,-1.14452578
2013-04-25,3.066709783
2013-04-26,-1.552356755
2013-04-29,7.052101509
2013-04-30,-1.746119825
2013-05-01,-1.322855698
2013-05-02,1.544874494
2013-05-03,0.8117106964
2013-05-06,8.685783774
2013-05-07,-6.941252383
2013-05-08,0.501348759
2013-05-09,21.83083925
2013-05-10,10.09198667
2013-05-13,13.4241867
2013-05-14,-5.333381108
2013-05-15,1.904513492
2013-05-16,8.373515322
2013-05-17,-0.8163310639
2013-05-20,-1.719619094
2013-05-21,-2.64816536
2013-05-22,-0.3998186411
2013-05-23,6.102910348
2013-05-24,4.584333605
2013-05-28,12.8031127
2013-05-29,-5.314096921
2013-05-30,0.3063271791
2013-05-31,-7.097842958
2013-06-03,-5.432383625
2013-06-04,2.400998862
2013-06-05,0.556753037
2013-06-06,2.054866823
2013-06-07,4.705706148
2013-06-10,-1.969973227
2013-06-11,-5.738773725
2013-06-12,3.392113442
2013-06-13,0.4593977729
2013-06-14,2.137324407
2013-06-17,1.875610539
2013-06-18,1.158629625
2013-06-19,1.239977247
2013-06-20,-3.926370203
2013-06-21,-1.098409899
2013-06-24,1.929521836
2013-06-25,0.8931323945
2013-06-26,3.190249433
2013-06-27,3.284016757
2013-06-28,-1.745124132
2013-07-01,8.752819813
2013-07-02,0.545106573
2013-07-03,-2.214103087
2013-07-05,4.122021269
2013-07-08,1.257362981
2013-07-09,1.502112431
2013-07-10,-0.9608590954
2013-07-11,2.695424386
2013-07-12,3.358305498
2013-07-15,-2.053268587
2013-07-16,-15.44257452
